,sp_count,up_count,title_cha,title_word,cha_word,up_cha,up_word,bad_word,class
16837,0.5363473283730771,8.0,55.0,10.0,5.5,14.0,80.0,0.0,1
16838,2.191941760322999,4.0,38.922589013764,6.0,6.5114530774087,10.269352746559,66.0,0.0,1
16839,5.0,12.305073184277004,72.305073184277,13.305073184277004,5.408478044716898,16.305073184277006,92.0,0.0,1
16840,1.0,5.290071414636675,56.29007141463668,10.58014282927335,5.367942868290659,8.58014282927335,50.0,0.0,1
16841,2.041682064608663,5.0,111.562523096913,21.437476903087006,5.216672825843465,4.0,23.083364129217326,0.0,1
16842,1.4214748393749472,5.0,32.0,5.0,6.4,15.0,100.0,0.0,1
16843,1.0,11.33920321283475,62.33920321283475,13.33920321283475,4.698239036149575,17.6784064256695,84.33920321283475,0.0,1
16844,1.5065044910577525,3.0,30.493495508942246,5.0,6.0986991017884495,9.506504491057752,60.0,0.0,1
16845,0.0,9.0,53.0,9.0,5.9,16.0,100.0,0.0,1
16846,2.0,9.0,47.415679453148044,10.0,4.741567945314805,18.584320546851956,90.0,0.0,1
16847,3.7719927006781138,18.076002433107295,111.0,18.15200486621459,6.154398540135623,16.076002433107295,99.61998783446353,0.0,1
16848,0.0,10.0,64.19739189323552,11.0,5.819739189323552,15.0,90.0,0.0,1
16849,2.0,8.0,81.0,16.0,5.1,9.0,50.0,0.0,1
16850,2.0,4.0,80.14422828846325,14.0,5.7096152192308836,4.951923903845582,28.0,0.0,1
16851,0.22958412805244155,4.7704158719475585,93.14792064026221,18.311247615842674,5.098459366468174,4.7704158719475585,25.77041587194756,0.0,1
16852,0.01914112891422648,5.0,75.96171774217154,12.0,6.298085887108577,6.0,41.0,0.0,1
16853,1.0,15.0,67.0,15.0,4.5,22.0,100.0,0.0,1
16854,6.204241087480042,12.397879456259979,83.0,14.397879456259979,5.7408482174960085,14.397879456259979,85.39787945625997,0.0,1
16855,3.4354587278824233,9.0,60.28227063605879,9.0,6.728227063605879,14.717729363941212,100.0,0.0,1
16856,4.0,18.415651559249227,78.29217422037539,16.707825779624613,4.687652266112616,23.12347733887384,109.53912889812307,0.0,1
16857,2.0,11.0,65.34225341559902,12.0,5.434225341559903,16.0,91.0,0.0,1
16858,0.48247905134376756,2.5175209486562324,21.035041897312464,4.035041897312465,5.509701818090665,11.552562845968698,62.894874308062604,0.0,1
16859,0.0,4.0,36.986682222286824,8.0,4.664890962971576,10.337772592571058,50.0,0.0,1
16860,0.0,5.0,46.24150736992748,11.0,4.2241507369927485,10.586164210024172,45.0,0.0,1
16861,0.0,12.0,54.46250266225933,10.0,5.446250266225934,21.845832445913558,120.0,0.0,1
16862,1.2631291317181472,13.57895695609395,58.0,12.57895695609395,4.626312913171815,23.1579139121879,107.42104304390605,0.0,1
16863,3.9548182369436575,8.0,50.0,8.0,6.2,16.0,100.0,0.0,1
16864,0.3221382484105705,2.0,55.67786175158943,10.0,5.567786175158942,3.0,20.0,0.0,1
16865,1.4309726088628352,14.0,65.28451369556858,15.0,4.328451369556858,21.0,93.0,0.0,1
16866,3.6456507764029658,13.0,67.35434922359704,13.0,5.2,19.0,100.0,0.0,1
16867,3.0,4.766162505162553,79.29848751548766,13.29848751548766,6.003988743288681,5.766162505162553,35.233837494837445,0.0,1
16868,0.23509132232082852,3.0,22.470182644641657,5.0,4.494036528928332,12.764908677679172,60.0,0.0,1
16869,0.0,4.0,47.0,10.0,4.7,8.0,40.0,0.0,1
16870,0.0,4.0,27.0,4.0,6.8,14.0,100.0,0.0,1
16871,1.0,6.0,44.81469019227331,7.0,6.422203528840996,13.0,85.0,0.0,1
16872,0.0,2.0,15.0,2.0,7.5,13.0,100.0,0.0,1
16873,4.969124318550829,2.030875681449171,76.09262704434751,14.061751362898342,5.384562159275415,2.030875681449171,14.123502725796683,0.0,1
16874,1.6607603717560524,15.0,79.33923962824394,15.0,5.3,18.0,100.0,0.0,1
16875,1.0202611496478813,14.0,59.060783448943646,10.0,5.906078344894365,22.97973885035212,140.0,0.0,1
16876,0.0,10.0,52.0,10.0,5.2,19.0,100.0,0.0,1
16877,0.0,14.121862668623079,76.12186266862308,14.121862668623079,5.363441199413077,18.121862668623077,100.0,0.0,1
16878,2.6509428121267113,2.0,71.04717156361987,12.0,5.904717156361986,2.0,16.0,0.0,1
16879,2.0,11.0,62.0,12.0,5.2,17.0,91.0,0.0,1
16880,3.0,12.859265973312839,80.14073402668716,13.859265973312839,5.770367013343581,15.718531946625676,92.0,0.0,1
16881,1.7772870038595538,5.0,84.66593050578933,15.888643501929778,5.322271299614044,5.111356498070223,31.222712996140444,0.0,1
16882,2.0,9.0,98.0716513911022,17.61889907259854,5.58338532459051,9.0,50.45275231850364,0.0,1
16883,1.6422402574990427,17.0,65.92672077249713,13.0,5.092672077249713,25.357759742500956,130.0,0.0,1
16884,1.0,2.0,69.97447289534064,13.0,5.397447289534064,2.0,15.0,0.0,1
16885,2.566078177681419,3.0,49.0,11.433921822318581,4.326431271072567,6.0,26.132156355362838,0.0,1
16886,0.0,5.0,46.0,9.0,5.1,10.0,55.0,0.0,1
16887,0.0,7.0,37.07463936808594,8.0,4.614927873617187,18.0,87.0,0.0,1
16888,0.8126976701778827,15.0,75.81269767017788,15.0,5.081269767017788,19.187302329822117,100.0,0.0,1
16889,0.5259242254991209,9.0,48.0,9.0,5.3,18.0,100.0,0.0,1
16890,4.05829610378335,20.0,77.45627792216249,13.0,5.945627792216248,25.514574025945837,153.0,0.0,1
16891,1.4850565173870804,8.0,59.0,11.0,5.4,13.0,72.0,0.0,1
16892,2.0,7.0,48.56458649753316,8.0,6.056458649753316,14.0,87.0,0.0,1
16893,2.8632221120549013,12.0,74.0,12.0,6.2,16.0,100.0,0.0,1
16894,0.6702469813222248,18.329753018677774,82.01074094396668,18.329753018677774,4.46809879252889,21.659506037355552,100.0,0.0,1
16895,2.0,14.0,68.0,15.0,4.5,20.0,93.0,0.0,1
16896,0.26202118844280853,6.737978811557191,59.47595762311438,11.475957623114382,5.2096169507542465,10.737978811557191,58.52404237688562,0.0,1
16897,3.8124025081584714,4.0,66.18759749184153,13.0,5.118759749184153,5.812402508158471,30.0,0.0,1
16898,1.8832267910409324,10.0,66.0,12.0,5.5,15.0,83.0,0.0,1
16899,3.5942097047218704,14.198069901573957,99.39613980314792,17.0,5.819806990157396,14.0,83.18841940944374,0.0,1
16900,1.0,2.0,43.84872923954698,8.0,5.484872923954698,4.0,25.0,0.0,1
16901,0.0,7.0,37.59340351693459,8.0,4.718680703386919,18.0,87.0,0.0,1
16902,1.8999584906743023,5.0,37.0,7.0,5.3,13.0,71.0,0.0,1
16903,2.125190181304697,23.906107364021477,88.96870245467383,18.937404909347652,4.715648772663087,25.906107364021477,125.90610736402148,0.0,1
16904,0.36986780503198924,2.0,51.81506609748401,8.815066097484005,5.910960341509597,3.0,22.554801707547984,0.0,1
16905,1.0,10.0,48.0,10.0,4.8,20.0,100.0,0.0,1
16906,0.0,4.0,19.0,4.0,4.8,21.0,100.0,0.0,1
16907,1.6613963249737709,5.0,73.0,12.33860367502623,5.930698162486885,6.0,39.98418897492131,0.0,1
16908,0.0,9.0,48.14118678412627,11.0,4.414118678412628,18.0,81.0,0.0,1
16909,0.9264340167320069,7.0,52.14713196653599,12.0,4.361034897490199,12.926434016732006,58.0,0.0,1
16910,4.0,15.0,76.39678414343838,16.0,4.8,19.0,93.0,0.0,1
16911,2.9894057680301245,11.0,60.0,13.0,4.6,18.0,84.0,0.0,1
16912,1.9668024850188632,14.066395029962273,87.06639502996228,16.066395029962273,5.383401242509432,16.033197514981136,87.03319751498114,0.0,1
16913,1.7653226813845169,4.0,76.0,14.0,5.4,5.0,28.0,0.0,1
16914,1.702443853969534,9.0,62.43251871534349,13.0,4.8,14.0,69.0,0.0,1
16915,2.0,14.0,70.88606285134735,14.0,5.088606285134734,19.113937148652656,100.0,0.0,1
16916,1.0,4.0,59.645082182842636,12.645082182842636,4.706475345147209,6.0,31.064753451472093,0.0,1
16917,2.20093125183025,15.0,64.39720624450925,13.0,4.95981374963395,23.20093125183025,115.0,0.0,1
16918,4.52604538703069,14.0,79.05209077406138,15.0,5.252604538703069,17.0,93.0,0.0,1
16919,1.875162806657213,6.531209298335697,38.18725579001418,5.531209298335697,6.893758140332861,17.0,117.87516280665722,0.0,1
16920,5.91007163904713,11.0,71.82014327809426,13.0,5.491007163904713,15.0,84.0,0.0,1
16921,1.0,10.994263752477918,74.99426375247792,13.994263752477918,5.4017208742566245,13.994263752477918,77.98852750495584,0.0,1
16922,2.1444485472381283,17.0,80.0,17.0,4.7,21.0,100.0,0.0,1
16923,0.39176450313131306,14.0,69.60823549686869,14.0,4.960823549686869,20.0,100.0,0.0,1
16924,0.0,3.0,54.0,10.0,5.4,5.0,30.0,0.0,1
16925,3.0,12.0,74.74521593209286,15.0,4.974521593209286,16.0,80.0,0.0,1
16926,4.0,14.366259451085146,86.0,15.366259451085146,5.590122164674456,16.366259451085146,93.0,0.0,1
16927,2.0,16.269598313534704,72.36520084323264,11.634799156767352,6.219120505939588,21.904397470302058,139.17399578383677,0.0,1
16928,2.0,6.0,43.73943932825948,8.0,5.473943932825947,13.0,75.0,0.0,1
16929,0.0,4.0,36.15686903380976,8.0,4.523530355071464,10.92156548309512,50.0,0.0,1
16930,0.01968475821641391,7.0,73.96063048356717,14.0,5.296063048356717,9.0,50.0,0.0,1
16931,0.8904197244740468,11.554790137762977,69.33562958671106,16.554790137762975,4.1780839448948095,16.109580275525953,69.10958027552596,0.0,1
16932,0.0,13.0,61.507331391153336,13.0,4.750733139115334,20.492668608846664,100.0,0.0,1
16933,1.0,6.0,68.0,12.0,5.7,8.0,50.0,0.0,1
16934,0.5718533381105253,9.0,42.0,8.0,5.2,21.0,112.0,0.0,1
16935,1.7031079746230706,10.0,66.70310797462307,12.0,5.570310797462307,14.296892025376929,83.0,0.0,1
16936,2.3295901583360754,16.329590158336075,67.67040984166393,14.329590158336076,4.76816393666557,23.659180316672153,113.67040984166393,0.0,1
16937,4.753128728257693,11.0,69.75312872825769,12.0,5.8,15.0,91.0,0.0,1
16938,0.2286043119727843,4.771395688027216,39.22860431197279,7.542791376054431,5.311487761551012,11.542791376054431,62.91441724789114,0.0,1
16939,5.605648075077802,20.394351924922198,77.18305577476659,13.394351924922198,5.721129615015561,26.0,151.8169442252334,0.0,1
16940,1.6172212837022721,5.0,33.0,5.0,6.6,15.0,100.0,0.0,1
16941,0.0,7.0,37.0,7.0,5.3,18.0,100.0,0.0,1
16942,2.534734109946715,11.0,60.0,13.0,4.6,18.0,84.0,0.0,1
16943,0.0,8.0,45.0,9.0,5.0,17.0,88.0,0.0,1
16944,4.410254044525255,14.794872977737374,84.79487297773737,16.794872977737374,5.041025404452525,16.794872977737374,87.79487297773737,0.0,1
16945,0.7197363915118421,12.719736391511843,84.84079082546447,14.719736391511843,5.768158165092895,14.439472783023684,85.71973639151184,0.0,1
16946,0.17436990659146667,10.0,52.0,10.0,5.2,19.0,100.0,0.0,1
16947,2.0,8.0,49.74399098877285,9.0,5.548798197754571,16.0,88.0,0.0,1
16948,4.884889295451227,13.0,69.11511070454877,13.0,5.311511070454877,18.0,100.0,0.0,1
16949,3.3289821087702465,19.753263418422314,117.24673658157768,21.917754472807438,5.332898210877024,16.753263418422314,89.17754472807438,0.0,1
16950,0.0,9.0,44.0,10.0,4.4,20.0,90.0,0.0,1
16951,2.111913366489939,11.88808663351006,55.88808663351006,10.88808663351006,5.1447653465959755,20.88808663351006,109.11191336648994,0.0,1
16952,2.0,13.0,69.16342214933644,13.0,5.316342214933644,18.0,100.0,0.0,1
16953,3.0,12.321581085396595,93.35683782920681,14.321581085396595,6.507051348762043,12.64316217079319,85.32158108539659,0.0,1
16954,2.0,8.0,49.28810287324525,9.0,5.45762057464905,16.0,88.0,0.0,1
16955,1.0,4.0,51.487428875855684,8.0,6.448742887585569,7.0,50.0,0.0,1
16956,1.1858843555703316,3.0,20.20941042961978,4.0,5.041882085923956,14.39529478519011,75.0,0.0,1
16957,0.42811362231276373,9.0,53.0,9.0,5.9,16.0,100.0,0.0,1
16958,0.4324904425120195,10.0,64.43249044251202,13.0,4.9432490442512025,15.0,76.0,0.0,1
16959,3.210208837429546,14.210208837429546,58.579582325140905,10.210208837429546,5.752853813799318,23.63062651228864,139.1591646502818,0.0,1
16960,2.800235588671062,10.0,56.0,10.0,5.6,17.0,100.0,0.0,1
16961,0.0,12.124103959989863,60.12410395998986,10.124103959989863,5.937948020005068,20.124103959989863,119.75179208002028,0.0,1
16962,1.0,6.0,38.0,6.0,6.3,15.0,100.0,0.0,1
16963,1.0,12.0,62.0,12.0,5.2,19.0,100.0,0.0,1
16964,1.3654509386986313,14.63454906130137,73.0,13.63454906130137,5.346180375479452,19.634549061301367,107.0,0.0,1
16965,2.0,12.0,77.52440974929969,14.0,5.5524409749299695,15.0,85.0,0.0,1
16966,3.4169330213892426,11.0,61.0,12.0,5.1,18.0,91.0,0.0,1
16967,3.3718292782766603,4.0,73.25634144344667,13.37182927827666,5.476902433034004,5.0,29.25634144344668,0.0,1
16968,0.0,4.0,18.0,4.0,4.5,22.0,100.0,0.0,1
16969,2.2725880077689817,11.27258800776898,73.0,14.27258800776898,5.118223597669306,15.27258800776898,78.54517601553796,0.0,1
16970,3.883359159537591,13.88335915953759,81.76671831907518,15.88335915953759,5.123328168092481,16.88335915953759,86.88335915953759,0.0,1
16971,2.489694882852341,18.0,86.02061023429532,18.0,4.751030511714766,20.48969488285234,100.0,0.0,1
16972,1.2829793171046293,4.0,40.717020682895374,7.0,5.843404136579075,9.28297931710463,57.0,0.0,1
16973,0.0,7.325225140990443,78.65045028198088,15.650450281980886,5.037387429504778,8.650450281980886,46.32522514099044,0.0,1
16974,4.0,16.0,81.50603107790259,16.0,5.1,19.0,100.0,0.0,1
16975,1.7312004656425184,9.731200465642518,51.731200465642516,8.731200465642518,5.961279720614489,18.462400931285035,111.26879953435748,0.0,1
16976,2.9551200594698113,4.0,62.0,12.0,5.2,6.0,33.0,0.0,1
16977,1.9564347434077671,14.521782628296116,80.56534788488835,16.521782628296116,4.8478217371703884,17.521782628296116,87.52178262829612,0.0,1
16978,4.0,14.0,72.0,14.0,5.1,19.0,100.0,0.0,1
16979,3.1467721765885117,13.0,70.0,13.0,5.4,18.0,100.0,0.0,1
16980,0.0,8.0,40.25977674881795,8.0,5.025977674881794,19.740223251182055,100.0,0.0,1
16981,1.404003434460976,12.0,59.0,13.0,4.5,20.0,92.0,0.0,1
16982,3.0,8.0,58.95257655125053,9.0,6.5905153102501055,13.0,88.0,0.0,1
16983,2.5525716425799363,1.0,86.14914278580669,19.14914278580669,4.485085721419331,1.0,5.0,0.0,1
16984,3.0,15.0,81.99642041935556,16.0,5.099821020967777,18.0,93.0,0.0,1
16985,4.279929381419556,13.360035309290222,59.639964690709775,13.360035309290222,4.455985876283911,21.720070618580444,100.0,0.0,1
16986,0.8106878069171878,5.0,31.0,5.0,6.2,16.0,100.0,0.0,1
16987,3.4242215547640997,5.5757784452359,54.1515568904718,9.1515568904718,5.966643710240509,9.5757784452359,60.8484431095282,0.0,1
16988,0.16009385457497927,3.0,41.16009385457498,7.0,5.916009385457499,7.0,42.0,0.0,1
16989,0.175458300743361,7.0,42.0,8.0,5.2,16.0,87.0,0.0,1
16990,0.6773415530010388,5.0,52.322658446998965,10.0,5.232265844699896,9.0,50.0,0.0,1
16991,0.2541424361066106,12.49171512778678,97.76242730831983,17.0,5.750828487221322,12.49171512778678,72.95029076672067,0.0,1
16992,2.0,19.344000885990567,67.72000442995285,13.34400088599057,5.1,28.0,144.62399645603773,0.0,1
16993,0.0,6.885702318871714,69.11429768112829,14.771404637743428,4.691438144902628,9.771404637743428,46.0,0.0,1
16994,4.0,14.0,76.51559448674502,15.0,5.12577972433725,17.742202756627496,93.0,0.0,1
16995,0.0,2.0,43.95705894803365,9.0,4.895705894803365,4.0,22.0,0.0,1
16996,0.5302686762961833,11.0,58.0,11.0,5.3,18.0,100.0,0.0,1
16997,0.8371100396988319,10.0,52.0,10.0,5.2,19.0,100.0,0.0,1
16998,6.0,23.0,81.0,16.0,5.1,28.0,143.0,0.0,1
16999,3.7050245406158306,11.0,63.0,11.0,5.7,17.0,100.0,0.0,1
17000,1.25784135978925,4.74843172804215,92.5031365439157,18.245295184126448,5.076725099153635,4.74843172804215,25.74843172804215,0.0,1
17001,0.0,3.0,21.19045843715192,5.0,4.2380916874303844,13.539694375232052,60.0,0.0,1
17002,3.1711435355447235,14.828856464455276,41.82885646445528,7.276285488151759,5.7894858047392965,35.105141952607035,203.3154258578211,0.0,1
17003,2.791265210538356,8.0,57.41746957892329,10.0,5.741746957892329,13.791265210538356,80.0,0.0,1
17004,1.8966126761520354,11.0,53.0,12.0,4.4,20.0,91.0,0.0,1
17005,1.5952732117947588,11.0,61.0,10.0,6.1,18.0,110.0,0.0,1
17006,3.7006849342056007,11.7006849342056,73.5986301315888,10.7006849342056,6.869383559214959,15.401369868411201,109.2993150657944,0.0,1
17007,0.0,8.0,54.383213185398446,10.0,5.438321318539845,14.0,80.0,0.0,1
17008,3.275015531155317,14.0,79.44996893768936,15.0,5.272498446884469,17.0,93.0,0.0,1
17009,1.038754223196272,12.038754223196271,77.03875422319628,15.038754223196271,5.092249155360745,15.038754223196271,80.03875422319628,0.0,1
17010,2.4662485950303,15.0,76.0,17.0,4.5,19.0,88.0,0.0,1
17011,0.5117146434609967,7.511714643460997,71.48828535653901,12.511714643460996,5.744142678269502,10.023429286921994,59.53514393038299,0.0,1
17012,1.4709392454870653,11.0,66.94187849097413,13.0,5.147093924548707,16.0,84.0,0.0,1
17013,1.0,7.0,56.0,9.0,6.2,12.0,77.0,0.0,1
17014,1.0,12.0,53.49600811970051,12.0,4.449600811970051,21.751995940149744,100.0,0.0,1
17015,0.488384722249826,19.023230555500348,59.06969166650104,14.511615277750174,4.051161527775017,32.0,130.55807638875086,0.0,1
17016,2.99853907794596,7.0,50.50073046102702,9.0,5.650073046102702,13.49926953897298,77.0,0.0,1
17017,2.710718026504831,6.0,73.71071802650484,14.0,5.271071802650483,8.0,42.0,0.0,1
17018,0.0,2.0,12.0,2.0,6.0,16.0,100.0,0.0,1
17019,3.0,9.0,48.229208645146834,9.0,5.322920864514684,18.0,100.0,0.0,1
17020,5.0,16.310421363826794,86.93126409148039,17.310421363826794,5.037915727234641,18.310421363826794,94.0,0.0,1
17021,1.0,5.0,26.147108471456704,6.0,4.329421694291341,18.852891528543296,83.0,0.0,1
17022,1.3576082300508578,4.0,76.0,14.0,5.4,5.0,28.0,0.0,1
17023,0.0034182894903084238,10.0,58.0,11.0,5.3,17.0,90.0,0.0,1
17024,0.7853935337482132,12.392696766874106,80.0,15.392696766874106,5.182190969937768,15.392696766874106,80.39269676687411,0.0,1
17025,0.0,8.0,37.0,8.0,4.6,21.0,100.0,0.0,1
17026,0.2044432130780114,12.0,55.0,12.0,4.6,21.0,100.0,0.0,1
17027,3.8800938929819453,12.0,71.11990610701805,12.0,5.911990610701806,16.0,100.0,0.0,1
17028,3.718197723628005,14.0,64.436395447256,12.0,5.343639544725601,21.281802276371995,116.0,0.0,1
17029,3.0,18.224747750070453,85.0,18.224747750070453,4.655050449985909,21.224747750070453,100.0,0.0,1
17030,2.0683862075936896,11.0,60.06838620759369,13.0,4.606838620759369,18.0,84.0,0.0,1
17031,1.0309057040987104,5.0,34.0,5.0,6.8,14.0,100.0,0.0,1
17032,0.0,3.0,50.72027978484877,10.0,5.0720279784848765,5.2797202151512295,30.0,0.0,1
17033,3.5194364578935713,9.259718228946786,73.51943645789358,14.889577343420179,4.996112708421286,12.259718228946786,61.62985911447339,0.0,1
17034,0.0,10.571376157902932,50.57137615790293,11.571376157902932,4.328587152629121,20.571376157902932,90.57137615790293,0.0,1
17035,0.632306496571615,11.0,68.0,12.0,5.7,16.0,91.0,0.0,1
17036,1.6962858612137097,8.39257172242742,27.659144473350807,4.69628586121371,5.835543033456452,30.82228483271774,178.48142930606855,0.0,1
17037,0.9826898437391616,3.0,48.034620312521675,10.0,4.803462031252168,6.0,30.0,0.0,1
17038,2.984653782145912,4.992326891072956,52.0,8.984653782145912,5.81227697428327,8.984653782145912,55.01534621785409,0.0,1
17039,0.0,9.0,47.0,10.0,4.7,19.0,90.0,0.0,1
17040,0.19020616419383984,6.0,55.57061849258152,10.0,5.557061849258152,10.0,60.0,0.0,1
17041,0.7211448533472536,6.278855146652746,83.72114485334725,15.278855146652747,5.488457941338901,7.278855146652746,40.836565439958235,0.0,1
17042,0.0,9.0,48.31788827329475,11.0,4.431788827329475,18.0,81.0,0.0,1
17043,2.2930163826034455,8.0,59.29301638260345,11.0,5.4146508191301725,13.0,72.0,0.0,1
17044,1.0,6.0,38.136721807253885,7.0,5.4273443614507775,15.0,85.0,0.0,1
17045,0.0,3.0,19.228320274693193,4.0,4.845664054938639,14.885839862653404,75.0,0.0,1
17046,2.0,5.0,49.02853425445737,10.0,4.902853425445738,9.985732872771315,50.0,0.0,1
17047,3.320236120951863,5.679763879048137,84.67976387904814,16.03929163714441,5.320236120951863,6.359527758096274,35.0,0.0,1
17048,0.8047853385485436,4.0,44.0,8.0,5.5,9.0,50.0,0.0,1
17049,0.0,13.0,75.0,13.0,5.8,17.0,100.0,0.0,1
17050,0.0,2.0,12.0,2.0,6.0,16.0,100.0,0.0,1
17051,4.078488012670213,8.0,54.0,9.0,6.0,14.0,88.0,0.0,1
17052,0.12348677213218584,9.0,57.12348677213219,10.0,5.712348677213218,15.0,90.0,0.0,1
17053,1.5377527215979545,7.0,39.0,7.0,5.6,17.0,100.0,0.0,1
17054,0.6903349537870354,4.0,61.0,12.0,5.1,6.0,33.0,0.0,1
17055,2.7437400943752532,13.628129952812372,69.62812995281237,15.628129952812372,4.4743740094375255,19.256259905624745,86.62812995281237,0.0,1
17056,0.0,3.0,54.96550832717725,10.0,5.496550832717725,5.0,30.0,0.0,1
17057,0.0,2.0,13.0,2.0,6.5,15.0,100.0,0.0,1
17058,0.689610352083814,10.0,49.0,11.0,4.5,20.0,90.0,0.0,1
17059,1.1750099039681468,9.824990096031852,52.0,8.824990096031852,5.9225069327777025,18.649980192063705,111.17500990396815,0.0,1
17060,0.9075651158169935,5.0,49.09243488418301,11.0,4.5,10.0,45.0,0.0,1
17061,0.0,3.0,18.033492590961547,5.0,3.606698518192309,15.966507409038455,60.0,0.0,1
17062,3.5036434008664847,14.0,85.50364340086648,15.0,5.7,16.0,93.0,0.0,1
17063,2.9535625932362364,9.953562593236237,53.81425037294495,12.953562593236237,4.2,18.0,75.95356259323624,0.0,1
17064,2.732192333781679,14.0,81.26780766621832,15.0,5.426780766621833,17.0,93.0,0.0,1
17065,0.0,9.79647767649252,60.79647767649252,13.79647767649252,4.440704464701496,15.79647767649252,70.59295535298504,0.0,1
17066,1.120311873716218,2.0,71.43984406314189,13.0,5.5,2.0,15.0,0.0,1
17067,2.0,14.0,70.69001776360041,14.0,5.06900177636004,19.309982236399595,100.0,0.0,1
17068,2.0,13.0,80.0,14.0,5.7,16.0,92.0,0.0,1
17069,0.3838588355861746,6.0,38.0,7.0,5.4,15.0,85.0,0.0,1
17070,1.0,8.0,47.71187961938242,10.0,4.771187961938242,16.14406019030879,80.0,0.0,1
17071,0.0,11.01249979882666,54.02499959765332,9.01249979882666,5.995000080469336,20.01249979882666,121.97500040234668,0.0,1
17072,0.0,7.0,82.27279890260941,16.0,5.12727989026094,8.0,43.0,0.0,1
17073,2.6347915234037735,28.62902710921761,34.90437457021132,7.089861015602516,4.945506949219874,80.3536796482239,397.40895417870945,0.0,1
17074,0.5070822645651056,10.0,56.0,10.0,5.6,17.0,100.0,0.0,1
17075,1.9994923145759524,10.0,56.00025384271203,9.0,6.2000253842712025,17.0,111.0,0.0,1
17076,3.970392493343439,17.0,61.177645039939364,15.0,4.111843002662624,26.94078498668688,113.0,0.0,1
17077,1.0,10.0,55.0,10.0,5.5,18.0,100.0,0.0,1
17078,0.09233939090489285,12.0,56.0,11.0,5.1,21.0,109.0,0.0,1
17079,1.7717126098675047,10.228287390132495,44.77171260986751,9.228287390132495,4.863027565920503,22.684862170397487,110.7717126098675,0.0,1
17080,3.2866359405440284,16.859907821632085,93.28663594054403,18.859907821632085,4.99935484161918,17.859907821632085,88.57327188108806,0.0,1
17081,1.0,9.320676067208751,73.32067606720875,12.320676067208751,5.9717295731165,12.320676067208751,75.32067606720875,0.0,1
17082,0.5445057688422141,5.0,49.08901153768443,8.0,6.108901153768443,10.0,62.0,0.0,1
17083,1.0,10.0,55.0,10.0,5.5,18.0,100.0,0.0,1
17084,1.9725981195284028,15.0,93.91779435858521,16.0,5.894519623905681,15.027401880471597,93.0,0.0,1
17085,0.0,11.732212683015717,57.73221268301572,8.82147512201048,6.533893658492142,19.64295024402096,132.5536878050262,0.9107375610052394,1
17086,0.9486298631819983,3.0,46.474314931590996,11.474314931591,4.0577055205227,6.0,26.051370136818,0.0,1
17087,6.1229001701517225,8.64916006806069,103.87709982984828,19.473740102091032,5.410503959163587,7.649160068060689,44.298320136121376,0.0,1
17088,0.4691551826848306,7.0,47.765422408657585,9.0,5.2765422408657585,14.0,77.0,0.0,1
17089,0.0,10.0,60.01401617295451,11.0,5.5,16.0,90.0,0.0,1
17090,1.127724747839739,17.12772474783974,60.766348487038435,11.12772474783974,5.5,27.87227525216026,153.48910100864106,0.0,1
17091,2.546344498405619,3.0,53.36341387539859,9.0,5.936341387539859,5.0,33.0,0.0,1
17092,3.02836020346695,12.0,57.48581989826653,11.0,5.248581989826652,20.514180101733476,109.0,0.0,1
17093,2.947093489624413,11.0,69.47354674481221,13.0,5.34735467448122,15.0,84.0,0.0,1
17094,0.0,6.206866710184467,20.41373342036893,5.206866710184467,3.9379399869446603,30.206866710184467,119.17253315926213,0.0,1
17095,1.3848702901259016,9.0,51.0,9.0,5.7,17.0,100.0,0.0,1
17096,1.0,5.0,78.79215710578646,15.930719035262152,4.91385619294757,6.0,31.138561929475696,0.0,1
17097,2.3770959726977874,12.0,71.0,12.0,5.9,16.0,100.0,0.0,1
17098,1.5437314667448179,12.0,55.0,12.0,4.6,21.0,100.0,0.0,1
17099,2.281763994269217,3.0,65.56352798853844,13.563527988538434,4.859118002865391,4.0,22.15470801719235,0.0,1
17100,3.2159574149966126,22.784042585003387,87.29574448997967,15.0,5.786382965998645,25.352127755010162,151.4882980950237,0.0,1
17101,0.0051627460408377734,2.0,26.0,6.0,4.3,7.0,33.0,0.0,1
17102,1.0,4.598664499531527,62.59866449953152,10.197328999063053,6.181602600562169,6.598664499531527,44.59866449953152,0.0,1
17103,2.0,11.0,69.05949010135306,13.0,5.305949010135306,15.0,84.0,0.0,1
17104,2.0,1.0,47.0,9.164544814464533,5.117727592767734,2.0,10.835455185535467,0.0,1
17105,0.0,4.0,53.48007872015975,9.0,5.9480078720159755,7.0,44.0,0.0,1
17106,1.6668687749688678,17.66686877496887,64.00121264981321,11.666868774968867,5.5,27.33313122503113,151.33252490012453,0.0,1
17107,0.0,4.0,79.0,15.0,5.3,5.0,26.0,0.0,1
17108,0.0,3.8677729268257632,14.338864634128818,3.8677729268257632,3.7338864634128814,26.528908292696947,100.0,0.0,1
17109,0.3006844959304221,6.0,41.69931550406958,7.0,5.969931550406958,14.0,85.0,0.0,1
17110,1.7421213218529115,17.742121321852913,89.22636396555873,17.742121321852913,5.025787867814708,19.742121321852913,100.0,0.0,1
17111,1.3870313242808834,7.0,52.22593735143823,9.0,5.8225937351438235,13.0,77.0,0.0,1
17112,1.862721484258292,9.0,56.137278515741706,12.0,4.713727851574171,15.862721484258293,75.0,0.0,1
17113,1.0,8.0,47.19776114073698,8.0,5.919776114073699,16.80223885926302,100.0,0.0,1
